TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_DATE,MATCHUP,WL,PTS,REB,AST,STL,BLK,TOV,FG_PCT,FG3_PCT,FT_PCT,PLUS_MINUS,SEASON_TYPE
1610612757,POR,Portland Trail Blazers,2021-12-04,POR vs. BOS,L,117,32,22,7,2,9,0.472,0.276,0.781,-28,Regular Season
1610612758,SAC,Sacramento Kings,2021-12-04,SAC vs. LAC,W,104,51,19,8,8,17,0.419,0.353,0.8,5,Regular Season
1610612759,SAS,San Antonio Spurs,2021-12-04,SAS @ GSW,W,112,45,24,10,4,12,0.477,0.343,0.842,5,Regular Season
1610612763,MEM,Memphis Grizzlies,2021-12-04,MEM @ DAL,W,97,52,20,10,5,23,0.487,0.346,0.583,7,Regular Season
1610612737,ATL,Atlanta Hawks,2021-12-05,ATL vs. CHA,L,127,45,29,4,3,11,0.516,0.459,0.778,-3,Regular Season
1610612739,CLE,Cleveland Cavaliers,2021-12-05,CLE vs. UTA,L,108,45,20,12,5,14,0.462,0.368,0.769,-1,Regular Season
1610612740,NOP,New Orleans Pelicans,2021-12-05,NOP @ HOU,L,108,50,19,9,9,8,0.426,0.263,0.72,-10,Regular Season
1610612745,HOU,Houston Rockets,2021-12-05,HOU vs. NOP,W,118,40,24,3,3,14,0.494,0.425,0.793,10,Regular Season
1610612761,TOR,Toronto Raptors,2021-12-05,TOR vs. WAS,W,102,47,22,3,1,8,0.447,0.348,0.75,12,Regular Season
1610612762,UTA,Utah Jazz,2021-12-05,UTA @ CLE,W,109,46,24,8,5,17,0.444,0.417,0.9,1,Regular Season
1610612764,WAS,Washington Wizards,2021-12-05,WAS @ TOR,L,90,43,20,4,5,10,0.411,0.32,0.759,-12,Regular Season
1610612766,CHA,Charlotte Hornets,2021-12-05,CHA @ ATL,W,130,39,21,9,3,6,0.535,0.459,0.75,3,Regular Season
1610612737,ATL,Atlanta Hawks,2021-12-06,ATL @ MIN,W,121,49,31,5,8,12,0.444,0.51,0.842,11,Regular Season
1610612739,CLE,Cleveland Cavaliers,2021-12-06,CLE @ MIL,L,104,39,27,8,4,10,0.389,0.326,0.95,-8,Regular Season
1610612741,CHI,Chicago Bulls,2021-12-06,CHI vs. DEN,W,109,55,25,4,7,11,0.451,0.371,0.7,12,Regular Season
1610612743,DEN,Denver Nuggets,2021-12-06,DEN @ CHI,L,97,50,30,5,2,11,0.396,0.344,0.667,-12,Regular Season
1610612744,GSW,Golden State Warriors,2021-12-06,GSW vs. ORL,W,126,43,28,15,2,15,0.494,0.5,0.69,31,Regular Season
1610612746,LAC,LA Clippers,2021-12-06,LAC @ POR,W,102,37,18,8,7,13,0.446,0.306,0.643,12,Regular Season
1610612748,MIA,Miami Heat,2021-12-06,MIA vs. MEM,L,90,36,26,11,6,23,0.461,0.273,0.824,-15,Regular Season
1610612749,MIL,Milwaukee Bucks,2021-12-06,MIL vs. CLE,W,112,53,21,7,5,17,0.465,0.406,0.792,8,Regular Season
1610612750,MIN,Minnesota Timberwolves,2021-12-06,MIN vs. ATL,L,110,50,22,9,5,8,0.398,0.425,0.789,-11,Regular Season
1610612753,ORL,Orlando Magic,2021-12-06,ORL @ GSW,L,95,38,18,10,4,23,0.434,0.289,0.818,-31,Regular Season
1610612754,IND,Indiana Pacers,2021-12-06,IND vs. WAS,W,116,40,25,10,10,16,0.524,0.391,0.955,6,Regular Season
1610612755,PHI,Philadelphia 76ers,2021-12-06,PHI @ CHA,W,127,49,28,6,9,15,0.529,0.417,0.741,3,Regular Season
1610612756,PHX,Phoenix Suns,2021-12-06,PHX vs. SAS,W,108,49,27,6,4,17,0.457,0.345,0.667,4,Regular Season
1610612757,POR,Portland Trail Blazers,2021-12-06,POR vs. LAC,L,90,45,16,6,6,18,0.443,0.227,0.75,-12,Regular Season
1610612759,SAS,San Antonio Spurs,2021-12-06,SAS @ PHX,L,104,41,31,12,6,15,0.43,0.379,0.684,-4,Regular Season
1610612760,OKC,Oklahoma City Thunder,2021-12-06,OKC @ DET,W,114,40,22,10,11,11,0.5,0.36,0.767,11,Regular Season
1610612763,MEM,Memphis Grizzlies,2021-12-06,MEM @ MIA,W,105,47,26,11,6,19,0.427,0.394,0.762,15,Regular Season
1610612764,WAS,Washington Wizards,2021-12-06,WAS @ IND,L,110,30,25,11,2,12,0.531,0.467,0.81,-6,Regular Season
1610612765,DET,Detroit Pistons,2021-12-06,DET vs. OKC,L,103,52,21,8,7,17,0.414,0.39,0.833,-11,Regular Season
1610612766,CHA,Charlotte Hornets,2021-12-06,CHA vs. PHI,L,124,42,31,6,6,8,0.449,0.348,0.706,-3,Regular Season
1610612738,BOS,Boston Celtics,2021-12-07,BOS @ LAL,L,102,34,27,8,4,13,0.439,0.303,0.69,-15,Regular Season
1610612742,DAL,Dallas Mavericks,2021-12-07,DAL vs. BKN,L,99,39,21,6,2,4,0.4,0.196,0.818,-3,Regular Season
1610612747,LAL,Los Angeles Lakers,2021-12-07,LAL vs. BOS,W,117,51,25,7,4,16,0.516,0.296,0.765,15,Regular Season
1610612751,BKN,Brooklyn Nets,2021-12-07,BKN @ DAL,W,102,50,28,3,4,12,0.506,0.308,0.769,3,Regular Season
1610612752,NYK,New York Knicks,2021-12-07,NYK @ SAS,W,121,52,22,7,5,11,0.473,0.474,0.895,12,Regular Season
1610612759,SAS,San Antonio Spurs,2021-12-07,SAS vs. NYK,L,109,43,30,5,4,10,0.446,0.387,0.75,-12,Regular Season
1610612738,BOS,Boston Celtics,2021-12-08,BOS @ LAC,L,111,47,26,11,3,23,0.477,0.313,0.905,-3,Regular Season
1610612739,CLE,Cleveland Cavaliers,2021-12-08,CLE vs. CHI,W,115,42,28,10,8,16,0.55,0.464,0.875,23,Regular Season
1610612740,NOP,New Orleans Pelicans,2021-12-08,NOP vs. DEN,L,114,46,32,8,5,25,0.522,0.367,0.75,-6,Regular Season
1610612741,CHI,Chicago Bulls,2021-12-08,CHI @ CLE,L,92,37,21,6,3,18,0.417,0.269,0.714,-23,Regular Season
1610612742,DAL,Dallas Mavericks,2021-12-08,DAL @ MEM,W,104,47,24,5,6,19,0.481,0.364,0.783,8,Regular Season
1610612743,DEN,Denver Nuggets,2021-12-08,DEN @ NOP,W,120,33,28,12,4,12,0.511,0.281,0.778,6,Regular Season
1610612744,GSW,Golden State Warriors,2021-12-08,GSW vs. POR,W,104,47,22,9,3,16,0.398,0.304,0.774,10,Regular Season
1610612745,HOU,Houston Rockets,2021-12-08,HOU vs. BKN,W,114,38,23,9,9,14,0.494,0.341,0.69,10,Regular Season
1610612746,LAC,LA Clippers,2021-12-08,LAC vs. BOS,W,114,38,20,13,7,20,0.471,0.438,0.909,3,Regular Season
1610612748,MIA,Miami Heat,2021-12-08,MIA vs. MIL,W,113,42,32,6,6,22,0.519,0.468,0.917,9,Regular Season
1610612749,MIL,Milwaukee Bucks,2021-12-08,MIL @ MIA,L,104,41,18,11,4,19,0.424,0.308,0.741,-9,Regular Season
1610612750,MIN,Minnesota Timberwolves,2021-12-08,MIN vs. UTA,L,104,37,19,9,3,16,0.4,0.362,0.647,-32,Regular Season
1610612751,BKN,Brooklyn Nets,2021-12-08,BKN @ HOU,L,104,44,18,7,3,13,0.393,0.242,0.839,-10,Regular Season
1610612752,NYK,New York Knicks,2021-12-08,NYK @ IND,L,102,36,17,6,8,13,0.419,0.3,0.913,-20,Regular Season
1610612753,ORL,Orlando Magic,2021-12-08,ORL @ SAC,L,130,43,29,2,5,13,0.495,0.471,0.783,-12,Regular Season
1610612754,IND,Indiana Pacers,2021-12-08,IND vs. NYK,W,122,42,27,8,4,11,0.535,0.37,0.8,20,Regular Season
1610612755,PHI,Philadelphia 76ers,2021-12-08,PHI @ CHA,W,110,36,23,6,4,17,0.48,0.382,0.833,4,Regular Season
1610612757,POR,Portland Trail Blazers,2021-12-08,POR @ GSW,L,94,42,24,5,3,16,0.413,0.267,0.714,-10,Regular Season
1610612758,SAC,Sacramento Kings,2021-12-08,SAC vs. ORL,W,142,43,24,8,7,8,0.546,0.441,0.84,12,Regular Season
1610612760,OKC,Oklahoma City Thunder,2021-12-08,OKC @ TOR,W,110,40,28,12,3,14,0.452,0.425,0.85,1,Regular Season
1610612761,TOR,Toronto Raptors,2021-12-08,TOR vs. OKC,L,109,46,27,6,5,13,0.452,0.366,0.667,-1,Regular Season
1610612762,UTA,Utah Jazz,2021-12-08,UTA @ MIN,W,136,48,26,6,4,15,0.568,0.463,0.733,32,Regular Season
1610612763,MEM,Memphis Grizzlies,2021-12-08,MEM vs. DAL,L,96,40,23,14,3,13,0.4,0.29,0.6,-8,Regular Season
1610612764,WAS,Washington Wizards,2021-12-08,WAS @ DET,W,119,45,27,6,8,17,0.477,0.375,0.821,3,Regular Season
1610612765,DET,Detroit Pistons,2021-12-08,DET vs. WAS,L,116,37,22,9,4,16,0.468,0.542,0.829,-3,Regular Season
1610612766,CHA,Charlotte Hornets,2021-12-08,CHA vs. PHI,L,106,35,22,7,4,19,0.488,0.345,0.857,-4,Regular Season
1610612743,DEN,Denver Nuggets,2021-12-09,DEN @ SAS,L,111,33,29,7,5,9,0.447,0.385,0.923,-12,Regular Season
1610612747,LAL,Los Angeles Lakers,2021-12-09,LAL @ MEM,L,95,45,26,8,6,22,0.462,0.4,0.647,-13,Regular Season
1610612755,PHI,Philadelphia 76ers,2021-12-09,PHI vs. UTA,L,96,34,17,9,4,12,0.432,0.182,0.933,-22,Regular Season
1610612759,SAS,San Antonio Spurs,2021-12-09,SAS vs. DEN,W,123,54,32,5,7,14,0.523,0.429,0.727,12,Regular Season
1610612762,UTA,Utah Jazz,2021-12-09,UTA @ PHI,W,118,52,22,7,5,12,0.473,0.375,0.708,22,Regular Season
1610612763,MEM,Memphis Grizzlies,2021-12-09,MEM vs. LAL,W,108,47,28,18,5,13,0.436,0.333,0.667,13,Regular Season
1610612737,ATL,Atlanta Hawks,2021-12-10,ATL vs. BKN,L,105,49,21,10,3,15,0.394,0.324,0.833,-8,Regular Season
1610612738,BOS,Boston Celtics,2021-12-10,BOS @ PHX,L,90,46,13,7,6,13,0.376,0.154,0.667,-21,Regular Season
1610612739,CLE,Cleveland Cavaliers,2021-12-10,CLE @ MIN,W,123,47,34,8,7,17,0.541,0.394,0.818,17,Regular Season
1610612740,NOP,New Orleans Pelicans,2021-12-10,NOP vs. DET,W,109,60,29,6,4,16,0.432,0.351,0.875,16,Regular Season
1610612742,DAL,Dallas Mavericks,2021-12-10,DAL @ IND,L,93,37,18,7,2,14,0.464,0.138,0.917,-13,Regular Season
1610612745,HOU,Houston Rockets,2021-12-10,HOU vs. MIL,L,114,40,30,9,4,16,0.472,0.413,0.55,-9,Regular Season
1610612747,LAL,Los Angeles Lakers,2021-12-10,LAL @ OKC,W,116,47,23,12,3,16,0.471,0.452,0.75,21,Regular Season
1610612749,MIL,Milwaukee Bucks,2021-12-10,MIL @ HOU,W,123,48,19,11,8,15,0.506,0.385,0.75,9,Regular Season
1610612750,MIN,Minnesota Timberwolves,2021-12-10,MIN vs. CLE,L,106,40,24,9,5,14,0.391,0.282,0.821,-17,Regular Season
1610612751,BKN,Brooklyn Nets,2021-12-10,BKN @ ATL,W,113,41,26,9,7,14,0.495,0.261,0.938,8,Regular Season
1610612752,NYK,New York Knicks,2021-12-10,NYK @ TOR,L,87,55,18,4,2,15,0.358,0.265,0.833,-3,Regular Season
1610612754,IND,Indiana Pacers,2021-12-10,IND vs. DAL,W,106,44,28,7,3,13,0.471,0.361,0.917,13,Regular Season
1610612756,PHX,Phoenix Suns,2021-12-10,PHX vs. BOS,W,111,53,25,4,9,12,0.448,0.368,1.0,21,Regular Season
1610612758,SAC,Sacramento Kings,2021-12-10,SAC @ CHA,L,123,48,22,11,4,14,0.475,0.341,0.765,-1,Regular Season
1610612760,OKC,Oklahoma City Thunder,2021-12-10,OKC vs. LAL,L,95,51,21,9,3,15,0.396,0.227,0.643,-21,Regular Season
1610612761,TOR,Toronto Raptors,2021-12-10,TOR vs. NYK,W,90,48,21,9,7,8,0.345,0.343,0.783,3,Regular Season
1610612765,DET,Detroit Pistons,2021-12-10,DET @ NOP,L,93,38,22,7,6,13,0.389,0.324,0.917,-16,Regular Season
1610612766,CHA,Charlotte Hornets,2021-12-10,CHA vs. SAC,W,124,39,29,9,8,16,0.552,0.4,0.7,1,Regular Season
1610612739,CLE,Cleveland Cavaliers,2021-12-11,CLE vs. SAC,W,117,47,27,13,6,14,0.466,0.387,0.821,14,Regular Season
1610612741,CHI,Chicago Bulls,2021-12-11,CHI @ MIA,L,92,34,22,5,3,16,0.373,0.425,0.65,-26,Regular Season
1610612743,DEN,Denver Nuggets,2021-12-11,DEN @ SAS,W,127,41,33,9,8,12,0.505,0.465,0.929,15,Regular Season
1610612744,GSW,Golden State Warriors,2021-12-11,GSW @ PHI,L,93,42,21,5,5,13,0.4,0.25,0.722,-9,Regular Season
1610612745,HOU,Houston Rockets,2021-12-11,HOU @ MEM,L,106,40,25,5,6,16,0.494,0.333,0.655,-7,Regular Season
1610612746,LAC,LA Clippers,2021-12-11,LAC vs. ORL,W,106,45,27,7,1,8,0.457,0.5,0.667,2,Regular Season
1610612748,MIA,Miami Heat,2021-12-11,MIA vs. CHI,W,118,50,37,8,6,10,0.495,0.442,0.778,26,Regular Season
1610612753,ORL,Orlando Magic,2021-12-11,ORL @ LAC,L,104,45,21,4,5,11,0.438,0.364,0.917,-2,Regular Season
1610612755,PHI,Philadelphia 76ers,2021-12-11,PHI vs. GSW,W,102,44,19,7,5,13,0.461,0.333,0.885,9,Regular Season
1610612758,SAC,Sacramento Kings,2021-12-11,SAC @ CLE,L,103,48,19,8,6,17,0.441,0.25,0.636,-14,Regular Season
1610612759,SAS,San Antonio Spurs,2021-12-11,SAS vs. DEN,L,112,45,28,4,4,17,0.461,0.37,0.69,-15,Regular Season
1610612762,UTA,Utah Jazz,2021-12-11,UTA @ WAS,W,123,49,28,5,5,9,0.516,0.333,0.824,25,Regular Season
1610612763,MEM,Memphis Grizzlies,2021-12-11,MEM vs. HOU,W,113,38,22,10,3,11,0.5,0.379,0.611,7,Regular Season
1610612764,WAS,Washington Wizards,2021-12-11,WAS vs. UTA,L,98,39,17,3,3,13,0.461,0.32,0.571,-25,Regular Season
1610612740,NOP,New Orleans Pelicans,2021-12-12,NOP @ SAS,L,97,42,24,8,4,14,0.426,0.276,0.6,-15,Regular Season
1610612742,DAL,Dallas Mavericks,2021-12-12,DAL @ OKC,W,103,54,25,5,5,9,0.422,0.273,0.783,19,Regular Season
1610612747,LAL,Los Angeles Lakers,2021-12-12,LAL vs. ORL,W,106,44,24,12,11,14,0.488,0.464,0.647,12,Regular Season
1610612749,MIL,Milwaukee Bucks,2021-12-12,MIL @ NYK,W,112,46,27,11,1,15,0.477,0.341,0.824,15,Regular Season
1610612750,MIN,Minnesota Timberwolves,2021-12-12,MIN @ POR,W,116,42,23,9,2,17,0.447,0.389,0.813,5,Regular Season
1610612751,BKN,Brooklyn Nets,2021-12-12,BKN @ DET,W,116,43,28,8,6,18,0.471,0.393,0.92,12,Regular Season
1610612752,NYK,New York Knicks,2021-12-12,NYK vs. MIL,L,97,37,27,12,2,17,0.427,0.347,0.769,-15,Regular Season
1610612753,ORL,Orlando Magic,2021-12-12,ORL @ LAL,L,94,47,17,6,4,19,0.375,0.342,0.789,-12,Regular Season
1610612757,POR,Portland Trail Blazers,2021-12-12,POR vs. MIN,L,111,45,25,9,8,19,0.457,0.375,0.679,-5,Regular Season
1610612759,SAS,San Antonio Spurs,2021-12-12,SAS vs. NOP,W,112,55,31,11,5,14,0.495,0.28,0.75,15,Regular Season
1610612760,OKC,Oklahoma City Thunder,2021-12-12,OKC vs. DAL,L,84,39,19,3,7,11,0.375,0.351,0.688,-19,Regular Season
1610612765,DET,Detroit Pistons,2021-12-12,DET vs. BKN,L,104,40,24,11,5,21,0.424,0.378,0.667,-12,Regular Season
1610612737,ATL,Atlanta Hawks,2021-12-13,ATL vs. HOU,L,126,40,20,9,6,12,0.494,0.385,0.871,-6,Regular Season
1610612738,BOS,Boston Celtics,2021-12-13,BOS vs. MIL,W,117,40,31,6,5,13,0.5,0.426,0.846,14,Regular Season
1610612739,CLE,Cleveland Cavaliers,2021-12-13,CLE vs. MIA,W,105,42,24,6,1,14,0.444,0.444,0.944,11,Regular Season
1610612742,DAL,Dallas Mavericks,2021-12-13,DAL vs. CHA,W,120,50,28,4,8,13,0.518,0.463,0.882,24,Regular Season
1610612743,DEN,Denver Nuggets,2021-12-13,DEN vs. WAS,W,113,49,26,8,2,13,0.468,0.313,0.879,6,Regular Season
1610612744,GSW,Golden State Warriors,2021-12-13,GSW @ IND,W,102,47,21,6,6,18,0.5,0.267,0.714,2,Regular Season
1610612745,HOU,Houston Rockets,2021-12-13,HOU @ ATL,W,132,45,27,8,5,11,0.479,0.413,0.778,6,Regular Season
1610612746,LAC,LA Clippers,2021-12-13,LAC vs. PHX,W,111,45,24,5,7,17,0.551,0.429,0.696,16,Regular Season
1610612748,MIA,Miami Heat,2021-12-13,MIA @ CLE,L,94,39,26,4,4,16,0.447,0.325,0.556,-11,Regular Season
1610612749,MIL,Milwaukee Bucks,2021-12-13,MIL @ BOS,L,103,45,22,8,3,14,0.444,0.306,0.8,-14,Regular Season
1610612754,IND,Indiana Pacers,2021-12-13,IND vs. GSW,L,100,42,16,11,5,10,0.402,0.233,0.742,-2,Regular Season
1610612755,PHI,Philadelphia 76ers,2021-12-13,PHI @ MEM,L,91,38,22,5,10,15,0.446,0.182,0.684,-35,Regular Season
1610612756,PHX,Phoenix Suns,2021-12-13,PHX @ LAC,L,95,41,22,10,3,11,0.375,0.241,0.842,-16,Regular Season
1610612758,SAC,Sacramento Kings,2021-12-13,SAC @ TOR,L,101,53,21,5,4,17,0.404,0.324,0.667,-23,Regular Season
1610612761,TOR,Toronto Raptors,2021-12-13,TOR vs. SAC,W,124,46,28,10,8,10,0.541,0.355,0.7,23,Regular Season
1610612763,MEM,Memphis Grizzlies,2021-12-13,MEM vs. PHI,W,126,50,29,12,6,11,0.528,0.412,0.783,35,Regular Season
1610612764,WAS,Washington Wizards,2021-12-13,WAS @ DEN,L,107,41,25,7,5,10,0.456,0.353,0.619,-6,Regular Season
1610612766,CHA,Charlotte Hornets,2021-12-13,CHA @ DAL,L,96,38,22,8,2,10,0.395,0.351,0.625,-24,Regular Season
1610612744,GSW,Golden State Warriors,2021-12-14,GSW @ NYK,W,105,49,28,3,6,12,0.455,0.375,0.741,9,Regular Season
1610612751,BKN,Brooklyn Nets,2021-12-14,BKN vs. TOR,W,131,60,28,7,5,18,0.485,0.359,0.739,2,Regular Season
1610612752,NYK,New York Knicks,2021-12-14,NYK vs. GSW,L,96,35,18,6,6,9,0.361,0.381,0.909,-9,Regular Season
1610612756,PHX,Phoenix Suns,2021-12-14,PHX @ POR,W,111,49,30,7,0,14,0.473,0.355,0.8,4,Regular Season
1610612757,POR,Portland Trail Blazers,2021-12-14,POR vs. PHX,L,107,48,23,7,3,14,0.417,0.317,0.636,-4,Regular Season
1610612761,TOR,Toronto Raptors,2021-12-14,TOR @ BKN,L,129,41,26,6,6,12,0.457,0.346,0.789,-2,Regular Season
1610612737,ATL,Atlanta Hawks,2021-12-15,ATL @ ORL,W,111,40,25,11,5,13,0.494,0.355,1.0,12,Regular Season
1610612739,CLE,Cleveland Cavaliers,2021-12-15,CLE vs. HOU,W,124,44,26,6,5,17,0.563,0.45,0.667,35,Regular Season
1610612740,NOP,New Orleans Pelicans,2021-12-15,NOP @ OKC,W,113,49,23,6,3,12,0.488,0.393,0.667,3,Regular Season
1610612742,DAL,Dallas Mavericks,2021-12-15,DAL vs. LAL,L,104,51,22,4,3,11,0.398,0.273,0.824,-3,Regular Season
1610612743,DEN,Denver Nuggets,2021-12-15,DEN vs. MIN,L,107,42,33,5,3,18,0.452,0.359,0.739,-17,Regular Season
1610612745,HOU,Houston Rockets,2021-12-15,HOU @ CLE,L,89,41,20,13,1,17,0.385,0.172,0.686,-35,Regular Season
1610612746,LAC,LA Clippers,2021-12-15,LAC @ UTA,L,103,42,24,6,5,16,0.471,0.333,0.65,-21,Regular Season
1610612747,LAL,Los Angeles Lakers,2021-12-15,LAL @ DAL,W,107,46,24,8,2,14,0.433,0.385,0.778,3,Regular Season
1610612748,MIA,Miami Heat,2021-12-15,MIA @ PHI,W,101,44,25,5,3,18,0.449,0.409,0.765,5,Regular Season
1610612749,MIL,Milwaukee Bucks,2021-12-15,MIL vs. IND,W,114,38,25,10,3,9,0.489,0.483,0.8,15,Regular Season
1610612750,MIN,Minnesota Timberwolves,2021-12-15,MIN @ DEN,W,124,39,24,10,5,12,0.511,0.479,0.688,17,Regular Season
1610612753,ORL,Orlando Magic,2021-12-15,ORL vs. ATL,L,99,46,25,4,2,17,0.389,0.286,0.905,-12,Regular Season
1610612754,IND,Indiana Pacers,2021-12-15,IND @ MIL,L,99,45,24,6,6,19,0.47,0.289,0.909,-15,Regular Season
1610612755,PHI,Philadelphia 76ers,2021-12-15,PHI vs. MIA,L,96,35,26,9,5,11,0.443,0.324,0.824,-5,Regular Season
1610612757,POR,Portland Trail Blazers,2021-12-15,POR vs. MEM,L,103,38,18,9,6,15,0.378,0.395,0.929,-10,Regular Season
1610612758,SAC,Sacramento Kings,2021-12-15,SAC vs. WAS,W,119,39,25,7,6,11,0.549,0.308,0.724,14,Regular Season
1610612759,SAS,San Antonio Spurs,2021-12-15,SAS vs. CHA,L,115,38,27,5,3,8,0.433,0.324,1.0,-16,Regular Season
1610612760,OKC,Oklahoma City Thunder,2021-12-15,OKC vs. NOP,L,110,42,22,8,4,8,0.419,0.371,1.0,-3,Regular Season
1610612762,UTA,Utah Jazz,2021-12-15,UTA vs. LAC,W,124,44,26,11,4,10,0.528,0.405,0.75,21,Regular Season
1610612763,MEM,Memphis Grizzlies,2021-12-15,MEM @ POR,W,113,53,22,10,5,16,0.476,0.344,0.8,10,Regular Season
1610612764,WAS,Washington Wizards,2021-12-15,WAS @ SAC,L,105,39,20,8,3,11,0.472,0.208,0.762,-14,Regular Season
1610612766,CHA,Charlotte Hornets,2021-12-15,CHA @ SAS,W,131,48,34,3,4,13,0.593,0.529,0.688,16,Regular Season
1610612745,HOU,Houston Rockets,2021-12-16,HOU vs. NYK,L,103,29,29,4,4,19,0.5,0.344,0.8,-13,Regular Season
1610612751,BKN,Brooklyn Nets,2021-12-16,BKN vs. PHI,W,114,48,21,4,3,15,0.494,0.478,0.938,9,Regular Season
1610612752,NYK,New York Knicks,2021-12-16,NYK @ HOU,W,116,40,25,8,6,12,0.47,0.472,0.84,13,Regular Season
1610612754,IND,Indiana Pacers,2021-12-16,IND vs. DET,W,122,41,26,6,7,9,0.495,0.219,0.893,9,Regular Season
1610612755,PHI,Philadelphia 76ers,2021-12-16,PHI @ BKN,L,105,38,19,10,4,9,0.438,0.294,0.85,-9,Regular Season
1610612756,PHX,Phoenix Suns,2021-12-16,PHX vs. WAS,W,118,47,25,9,2,20,0.532,0.31,0.962,20,Regular Season
1610612764,WAS,Washington Wizards,2021-12-16,WAS @ PHX,L,98,32,22,11,3,16,0.488,0.286,0.632,-20,Regular Season
1610612765,DET,Detroit Pistons,2021-12-16,DET @ IND,L,113,37,20,6,4,12,0.494,0.28,0.867,-9,Regular Season
1610612737,ATL,Atlanta Hawks,2021-12-17,ATL vs. DEN,L,115,37,22,6,3,15,0.466,0.292,0.765,-18,Regular Season
1610612738,BOS,Boston Celtics,2021-12-17,BOS vs. GSW,L,107,45,20,5,2,16,0.439,0.366,0.69,-4,Regular Season
1610612740,NOP,New Orleans Pelicans,2021-12-17,NOP vs. MIL,W,116,57,34,10,3,20,0.472,0.351,0.633,4,Regular Season
1610612743,DEN,Denver Nuggets,2021-12-17,DEN @ ATL,W,133,38,35,9,7,17,0.581,0.447,0.889,18,Regular Season
1610612744,GSW,Golden State Warriors,2021-12-17,GSW @ BOS,W,111,45,27,9,8,14,0.433,0.348,0.81,4,Regular Season
1610612747,LAL,Los Angeles Lakers,2021-12-17,LAL @ MIN,L,92,36,26,6,7,18,0.385,0.279,0.69,-18,Regular Season
1610612748,MIA,Miami Heat,2021-12-17,MIA @ ORL,W,115,46,25,5,5,17,0.5,0.543,0.737,10,Regular Season
1610612749,MIL,Milwaukee Bucks,2021-12-17,MIL @ NOP,L,112,44,16,12,5,13,0.433,0.298,0.8,-4,Regular Season
1610612750,MIN,Minnesota Timberwolves,2021-12-17,MIN vs. LAL,W,110,61,23,13,6,15,0.418,0.273,0.667,18,Regular Season
1610612753,ORL,Orlando Magic,2021-12-17,ORL vs. MIA,L,105,36,23,10,5,11,0.483,0.344,0.8,-10,Regular Season
1610612757,POR,Portland Trail Blazers,2021-12-17,POR vs. CHA,W,125,41,27,7,6,17,0.518,0.447,0.889,9,Regular Season
1610612758,SAC,Sacramento Kings,2021-12-17,SAC vs. MEM,L,105,45,21,5,6,18,0.409,0.371,0.769,-19,Regular Season
1610612759,SAS,San Antonio Spurs,2021-12-17,SAS @ UTA,W,128,43,27,8,4,7,0.5,0.366,0.722,2,Regular Season
1610612762,UTA,Utah Jazz,2021-12-17,UTA vs. SAS,L,126,50,26,5,6,13,0.495,0.351,0.808,-2,Regular Season
1610612763,MEM,Memphis Grizzlies,2021-12-17,MEM @ SAC,W,124,50,25,11,3,13,0.464,0.542,0.778,19,Regular Season
1610612766,CHA,Charlotte Hornets,2021-12-17,CHA @ POR,L,116,38,29,8,4,13,0.478,0.351,0.833,-9,Regular Season
1610612738,BOS,Boston Celtics,2021-12-18,BOS vs. NYK,W,114,45,23,6,3,13,0.472,0.378,0.765,7,Regular Season
1610612739,CLE,Cleveland Cavaliers,2021-12-18,CLE @ MIL,W,119,46,36,11,3,15,0.5,0.356,0.929,29,Regular Season
1610612744,GSW,Golden State Warriors,2021-12-18,GSW @ TOR,L,100,47,26,5,5,20,0.468,0.306,0.714,-19,Regular Season
1610612745,HOU,Houston Rockets,2021-12-18,HOU @ DET,W,116,47,27,15,5,19,0.495,0.368,0.588,9,Regular Season
1610612746,LAC,LA Clippers,2021-12-18,LAC @ OKC,L,103,39,26,11,3,13,0.446,0.41,0.684,-1,Regular Season
1610612749,MIL,Milwaukee Bucks,2021-12-18,MIL vs. CLE,L,90,44,18,8,4,17,0.393,0.316,0.727,-29,Regular Season
1610612751,BKN,Brooklyn Nets,2021-12-18,BKN vs. ORL,L,93,51,24,8,8,16,0.382,0.196,0.75,-7,Regular Season
1610612752,NYK,New York Knicks,2021-12-18,NYK @ BOS,L,107,42,18,8,6,14,0.438,0.361,0.8,-7,Regular Season
1610612753,ORL,Orlando Magic,2021-12-18,ORL @ BKN,W,100,50,20,6,4,16,0.415,0.323,0.923,7,Regular Season
1610612760,OKC,Oklahoma City Thunder,2021-12-18,OKC vs. LAC,W,104,55,23,4,4,16,0.467,0.387,0.6,1,Regular Season
1610612761,TOR,Toronto Raptors,2021-12-18,TOR vs. GSW,W,119,41,26,13,3,11,0.5,0.368,0.652,19,Regular Season
1610612762,UTA,Utah Jazz,2021-12-18,UTA vs. WAS,L,103,46,17,5,6,16,0.432,0.318,0.633,-6,Regular Season
1610612764,WAS,Washington Wizards,2021-12-18,WAS @ UTA,W,109,47,27,7,4,9,0.447,0.29,0.8,6,Regular Season
1610612765,DET,Detroit Pistons,2021-12-18,DET vs. HOU,L,107,42,29,8,6,21,0.462,0.278,0.688,-9,Regular Season
1610612741,CHI,Chicago Bulls,2021-12-19,CHI vs. LAL,W,115,43,20,10,3,10,0.43,0.333,0.806,5,Regular Season
1610612742,DAL,Dallas Mavericks,2021-12-19,DAL @ MIN,L,105,41,27,5,2,12,0.439,0.293,0.955,-6,Regular Season
